lon_map,lat_map
NaN,NaN
26.58,40.33
27.17,40.33
27.75,40.33
27.75,40.33
28.42,40.33
29,40.33
28.92,40.58
29.42,40.67
28.83,41
28.17,41
27.42,40.92
27.08,40.67
26.58,40.33
NaN,NaN
13.08,14.08
13.33,13.75
13.5,13.33
13.83,13.08
13.92,12.75
14.17,12.5
14.58,12.75
15.08,12.92
15.25,13.42
14.75,13.42
14.17,13.5
14.17,13.83
13.92,14.17
13.42,14.25
13.08,14.08
NaN,NaN
31.67,-2.08
31.83,-2.75
32.25,-2.33
32.75,-2.5
33.42,-2.5
33.83,-2.17
33.25,-2.08
33.58,-1.75
33.92,-1.33
34.08,-0.75
34.25,-0.42
34,0.08
33.5,0.25
33,0.25
32.42,0.17
31.83,-0.17
31.67,-0.75
31.83,-1.17
31.75,-1.58
31.67,-2.08
NaN,NaN
29.25,-6
29.5,-6.5
29.83,-7
30.33,-7.42
30.58,-8.08
30.5,-8.58
31.08,-8.75
31,-8.25
30.75,-7.75
30.5,-7.17
30.58,-6.83
30.17,-6.5
30.065,-6.4175
29.96,-6.335
29.855,-6.2525
29.75,-6.17
29.813,-6.065
29.875,-5.96
29.938,-5.855
30,-5.75
29.957,-5.605
29.915,-5.46
29.872,-5.315
29.83,-5.17
29.67,-4.58
29.42,-4
29.33,-3.33
29.08,-4
29.25,-4.5
29.08,-5
29.33,-5.58
29.25,-6
NaN,NaN
34.08,-12.17
34.17,-12.58
34.33,-13
34.33,-13.42
34.67,-13.75
34.75,-14.17
35.08,-14.08
35.33,-14.5
35.25,-13.83
34.92,-13.42
34.83,-12.83
34.83,-12.25
34.873,-12.105
34.915,-11.96
34.958,-11.815
35,-11.67
34.917,-11.523
34.835,-11.375
34.752,-11.228
34.67,-11.08
34.58,-10.58
34.5,-9.92
34.08,-9.58
34,-9.83
34.25,-10.83
34.25,-11
34.42,-11.75
34.08,-12.17
NaN,NaN
27.5,42.5
27.92,42.08
28.08,41.67
28.58,41.33
29.17,41.17
29.83,41.08
30.5,41.17
31.08,41.08
31.58,41.33
32.08,41.58
32.58,41.83
33.25,42
33.83,41.92
34.5,41.92
35,42
35.33,41.67
36,41.67
36.33,41.25
36.75,41.25
37.25,41
37.67,41.08
38.17,40.92
38.75,41
39.33,41.08
39.92,41
40.5,41.08
41.08,41.42
41.58,41.67
41.67,42
41.42,42.33
41.42,42.33
41.25,42.75
41,42.92
40.33,43.17
39.83,43.42
39.5,43.67
39,44.08
38.5,44.33
38,44.42
37.67,44.58
37.25,44.75
37,45.08
36.67,45.08
36.08,45
35.58,45.08
35.08,44.83
34.58,44.75
34.25,44.5
33.75,44.33
33.42,44.58
33.58,45
33.25,45.17
32.67,45.33
33.08,45.75
33.75,45.92
33.17,46.17
32.58,46
31.83,46.25
32.08,46.58
31.42,46.58
30.83,46.58
30.83,46.58
30.58,46.17
30.17,45.83
29.58,45.67
29.67,45.17
29.5,44.83
29,44.67
28.67,44.33
28.67,43.92
28.58,43.42
28,43.33
27.92,42.83
27.5,42.5
NaN,NaN
34.42,45.92
34.75,45.75
35,45.42
35.5,45.25
36.08,45.42
36.67,45.42
37.33,45.33
37.75,45.83
38.25,46.25
37.92,46.42
37.67,46.67
38.17,46.67
38.75,47
39.33,47.08
39,47.25
38.42,47.17
37.58,47.08
36.83,46.75
36.08,46.67
35.42,46.42
35,46.08
34.42,45.92
NaN,NaN
46.67,44.75
46.67,44.42
47.08,44.25
47.42,43.75
47.42,43.42
47.42,43
47.83,42.5
48.25,42.08
48.67,41.83
49,41.42
49.17,41
49.67,40.58
49.815,40.54
49.96,40.5
50.105,40.46
50.25,40.42
50.125,40.398
50,40.375
49.875,40.353
49.75,40.33
49.42,40
49.25,39.5
49.17,39.17
48.75,39.17
48.83,38.58
48.92,38.08
49,37.58
49.5,37.42
50.17,37.33
50.33,37.08
51,36.75
51.58,36.58
52.42,36.75
53.17,36.92
53.92,36.83
54,37.17
54,37.17
53.75,37.83
53.75,38.5
54,39.08
53.58,39.17
53.42,39.58
53.5,40
52.75,40
52.67,40.33
52.92,40.83
53.5,40.67
54.17,40.67
54.75,41
54.33,41.33
53.92,41.67
53.67,42.08
53,42
52.67,41.67
52.75,41.25
52.42,41.75
52.398,41.855
52.375,41.96
52.353,42.065
52.33,42.17
52.415,42.273
52.499,42.375
52.585,42.478
52.67,42.58
52.628,42.643
52.585,42.705
52.543,42.768
52.5,42.83
51.83,42.83
51.33,43.17
51.17,43.67
50.75,44.17
50.17,44.33
50.25,44.58
50.92,44.58
51.42,44.5
51.42,44.5
51.17,45
51.314,45.083
51.459,45.165
51.604,45.248
51.75,45.33
51.937,45.353
52.125,45.376
52.312,45.398
52.5,45.42
53.08,45.17
53.67,45.25
54.25,45.25
53.92,45.5
53.83,45.92
53.67,46.42
53.17,46.83
52.58,47.17
52.08,47.17
51.42,47.17
50.92,47.25
50.17,46.83
49.5,46.75
48.92,46.58
49,46.33
48.5,46.25
48.25,45.92
47.58,46.08
47.33,45.67
47,45.17
46.67,44.75
NaN,NaN
58.17,45
58.17,44.5
58.33,44.25
58.33,43.67
59,43.67
59.67,43.67
59.83,43.5
60.5,43.67
61.08,44.17
61.08,44.67
61.5,44.75
61.83,45
61.5,45.33
61,45.75
61,46
61.33,46.42
61.67,46.75
61,46.5
60.75,46.67
60.08,46.5
60.08,46.17
59.75,46.33
59.5,45.92
59,45.92
58.67,45.83
58.58,45.42
58.17,45
NaN,NaN
73.42,45.58
73.83,45.25
74.08,44.92
74.25,45.67
74.17,46
74.75,46.17
75.17,46.42
76,46.58
76.83,46.42
77.33,46.48
78,46.33
78.75,46.42
79.25,46.75
78.75,46.75
78.33,46.58
77.83,46.67
77.33,46.58
76.83,46.67
76.08,46.75
75.25,46.67
74.75,46.75
74.17,46.42
73.67,46.17
73.42,45.58
NaN,NaN
103.58,51.58
104.5,51.33
105.25,51.5
105.92,51.67
106.25,52.17
107,52.5
107.83,52.67
108.33,53
109,53.5
109.42,54
109.5,54.5
109.67,55.08
109.92,55.58
109.5,55.75
109.25,55.5
109.17,55.17
108.83,54.75
108.5,54.33
108.17,53.92
107.58,53.5
107,53.08
106.58,52.75
106.08,52.5
105.67,52.17
105.25,51.83
104.5,51.75
103.58,51.58
NaN,NaN
30,61.08
30.58,60.75
30.92,60.33
31.08,59.92
31.5,59.92
31.75,60.17
32.5,60.17
32.83,60.5
32.83,60.83
32.5,61.17
31.83,61.33
31.42,61.58
30.75,61.58
30.17,61.33
30,61.08
NaN,NaN
34.5,61.75
34.83,61.5
35.5,61.33
35.5,60.92
36,60.92
36.42,61.08
36.42,61.42
36,61.67
35.75,62
35.83,62.42
35.25,62.67
34.5,62.83
34.83,62.58
35.33,62.5
35.33,62.17
34.67,62.17
34.5,61.75
NaN,NaN
43.25,-21.92
43.58,-21.33
43.92,-20.92
44.08,-20.5
44.42,-20
44.5,-19.58
44.25,-19
44.25,-18.58
44,-18
44,-18
43.92,-17.42
44.25,-16.92
44.5,-16.17
44.92,-16.17
45.42,-15.92
45.92,-15.75
46.42,-15.5
46.83,-15.25
47.25,-14.75
47.67,-14.75
47.58,-14.33
47.92,-14.08
47.83,-13.58
48.33,-13.5
48.75,-13.33
48.83,-12.92
48.83,-12.42
49.25,-12
49.58,-12.5
49.83,-13
49.92,-13.58
50.17,-14.17
50.33,-14.92
50.42,-15.42
50.08,-15.92
49.67,-15.5
49.75,-16.33
49.67,-16.75
49.42,-17
49.42,-17.42
49.42,-17.42
49.33,-18
49.25,-18.5
49,-19.08
48.83,-19.58
48.67,-20.08
48.5,-20.5
48.42,-20.92
48.25,-21.33
48.08,-21.75
47.92,-22.17
47.83,-22.58
47.75,-23
47.67,-23.42
47.5,-23.75
47.33,-24.25
47.17,-24.67
46.83,-25.17
46.42,-25.08
45.92,-25.25
45.5,-25.5
45,-25.58
44.58,-25.33
44.17,-25
43.75,-24.5
43.67,-23.92
43.58,-23.25
43.33,-22.83
43.25,-22.33
43.25,-21.92
NaN,NaN
55.17,-21
55.58,-20.92
55.83,-21.17
55.75,-21.33
55.33,-21.33
55.17,-21
NaN,NaN
57.33,-20.5
57.5,-20
57.75,-20.17
57.75,-20.5
57.33,-20.5
NaN,NaN
53.33,12.42
53.67,12.67
54.17,12.58
54.58,12.5
54.08,12.25
53.67,12.25
53.33,12.42
NaN,NaN
68.83,-48.83
69,-48.67
69.33,-49
69.67,-49.25
70,-49.17
70.58,-49.08
70.42,-49.42
70,-49.42
69.83,-49.67
69.5,-49.5
68.92,-49.67
69.17,-49.25
68.83,-48.83
NaN,NaN
92.681,11.563
92.531,11.821
92.753,12.738
92.914,12.751
92.965,12.612
92.681,11.563
NaN,NaN
92.868,12.997
92.827,13.161
92.883,13.408
92.979,13.49
93.065,13.471
93.077,13.187
92.868,12.997
NaN,NaN
96.407,2.3663
96.08,2.5132
95.809,2.7189
95.848,2.8556
95.974,2.8824
96.256,2.6184
96.407,2.3663
NaN,NaN
97.25,1.33
97.5,1.5
98,1
98,0.58
97.58,1
97.25,1.33
NaN,NaN
98.75,-1
99,-0.92
99.42,-1.67
99.08,-1.75
98.83,-1.5
98.75,-1
NaN,NaN
79.75,8.08
79.83,8.5
79.92,9
80.17,9.42
80,9.83
80.58,9.5
80.92,9
81.25,8.5
81.5,8
81.83,7.58
81.83,7
81.67,6.5
81.25,6.17
80.67,6
80.25,6
80,6.42
79.83,7.08
79.75,7.5
79.75,8.08
NaN,NaN
108.67,19.33
109.08,19.58
109.58,19.92
110,20
110.5,20
111,20
111,19.67
110.67,19.33
110.5,18.83
110.17,18.5
109.67,18.25
109.25,18.25
108.75,18.5
108.67,18.92
108.67,19.33
NaN,NaN
120.17,23.67
120.5,24.17
120.75,24.58
121.08,25
121.58,25.25
121.92,25.08
121.92,24.58
121.67,24.08
121.5,23.5
121.33,23
121,22.58
120.83,22
120.67,22.42
120.33,22.58
120.17,23.17
120.17,23.67
NaN,NaN
129.5,33.25
130,33.5
130.42,33.83
130.92,33.92
131.08,33.67
131.58,33.67
131.67,33.25
131.92,32.83
131.67,32.42
131.42,31.92
131.33,31.42
130.75,31.08
130.17,31.25
130.17,31.67
130.17,32.08
130.5,32.33
130.5,32.75
130.25,33.08
130.17,32.75
129.75,32.75
129.5,33.25
NaN,NaN
132.25,33.42
132.67,33.67
132.83,34
133.33,33.92
133.58,34.25
134.08,34.33
134.58,34.17
134.67,33.83
134.33,33.58
134.08,33.25
133.75,33.5
133.25,33.33
133.08,33.08
132.92,32.75
132.42,32.92
132.25,33.42
NaN,NaN
130.92,34.33
131.42,34.5
131.83,34.75
132.33,35.08
132.75,35.5
133.25,35.5
134,35.58
134.67,35.67
135.25,35.75
135.67,35.5
136,35.67
136,36.08
136.33,36.42
136.67,36.83
136.75,37.25
137.17,37.5
137,37.08
137,36.75
137.58,37
138.17,37.17
138.17,37.17
138.58,37.42
138.83,37.83
139.33,38.08
139.5,38.58
139.83,39
140,39.42
140,39.92
140,40.33
140,40.67
140.33,41.17
140.67,40.92
141.08,40.92
141.08,41.17
140.75,41.17
140.83,41.5
141.42,41.33
141.33,41
141.42,40.58
141.75,40.17
141.92,39.67
141.83,39.08
141.5,38.75
141.5,38.33
141.08,38.33
140.92,38.08
141,37.58
140.92,37
140.67,36.75
140.58,36.17
140.75,35.75
140.75,35.75
140.42,35.5
140.33,35.17
139.75,34.92
139.83,35.5
139.58,35.25
139.08,35.25
138.83,34.58
138.67,35.08
138.08,34.58
137.25,34.58
136.75,35
136.5,34.67
136.75,34.33
136.17,33.92
135.75,33.42
135.42,33.5
135.17,33.92
135.17,34.33
135.5,34.75
134.92,34.75
134.5,34.83
133.92,34.58
133.5,34.5
132.92,34.33
132.33,34.25
132,33.92
131.5,34
130.92,33.92
130.92,34.33
NaN,NaN
139.83,42.58
140.42,42.92
140.33,43.25
140.75,43.17
141.25,43.17
141.33,43.42
141.25,43.75
141.58,44
141.67,44.33
141.75,44.75
141.5,45.25
141.92,45.5
142.33,45.17
142.67,44.75
142.67,44.75
143,44.5
143.58,44.17
144.17,44
144.67,43.92
145.33,44.25
145,43.75
145.25,43.58
145.25,43.33
145.83,43.42
145.33,43.17
144.75,42.92
144.17,43
143.67,42.67
143.33,42.33
143.25,42
142.5,42.25
141.83,42.58
141.33,42.5
140.92,42.33
140.67,42.5
140.33,42.5
140.25,42.25
140.67,42.08
141.08,41.83
140.5,41.67
140,41.42
140,42
139.75,42.25
139.83,42.58
NaN,NaN
127.67,26.08
127.66,26.318
127.82,26.563
128.3,26.871
128.34,26.827
128.35,26.738
127.96,26.419
127.79,26.122
127.67,26.08
NaN,NaN
129.3,28.078
129.24,28.116
129.23,28.267
129.29,28.373
129.52,28.499
129.73,28.443
129.3,28.078
NaN,NaN
145.44,43.956
146.07,44.523
146.39,44.45
145.44,43.956
NaN,NaN
146.92,44.42
147.42,45
147.92,45.33
148.33,45.25
148.83,45.5
148.17,45.08
147.5,44.75
146.92,44.42
NaN,NaN
149.5,45.67
150,46.08
150.5,46.25
149.83,45.75
149.5,45.67
NaN,NaN
155.17,50.27
155.67,50.42
156.08,50.75
156.08,50.5
155.83,50.2
155.17,50
155.17,50.27
NaN,NaN
137.25,54.83
137.5,55.17
138.08,55
137.58,54.58
137.25,54.83
NaN,NaN
163.33,58.5
163.67,59
164.25,59.17
164.42,58.92
163.33,58.5
NaN,NaN
141.75,53.33
142.25,53.58
142.31,53.643
142.37,53.705
142.44,53.768
142.5,53.83
142.44,53.935
142.38,54.04
142.31,54.145
142.25,54.25
142.35,54.27
142.46,54.29
142.56,54.31
142.67,54.33
142.92,54
143,53.5
143.17,53
143.17,52.5
143.08,52
143.33,51.5
143.5,51
143.67,50.5
143.92,50
144.17,49.5
144.33,49.08
143.75,49.33
143.25,49.33
143.25,49.33
142.92,49.08
142.83,48.75
142.58,48.33
142.5,47.83
142.67,47.5
143,47.25
143.08,46.92
143.42,46.75
143.42,46.25
143,46.58
142.58,46.67
142.25,46.42
142,45.92
141.75,46.58
142,47
142,47.58
142.17,48
142,48.5
141.83,48.75
142,49.08
142.08,49.5
142.08,50
142,50.5
142.08,51
142,51.42
141.67,51.75
141.67,52.25
141.83,52.75
141.75,53.33
NaN,NaN
180,71
178.83,70.83
178.67,71.12
180,71.53
181.75,71.53
181.96,71.44
182.17,71.35
182.38,71.26
182.58,71.17
182.14,71.104
181.7,71.037
181.26,70.969
180.83,70.9
180,71
NaN,NaN
140.58,73.5
141,73.83
142.25,73.92
143.5,73.5
143.5,73.17
141.58,73.25
140.58,73.5
NaN,NaN
140.17,74.25
141,74.25
141,74
140.33,73.92
140.17,74.25
NaN,NaN
146.5,75.58
147.33,75.42
149.25,75.33
151,75.17
150.5,74.75
149.25,74.75
147.25,75.08
146.5,75.58
NaN,NaN
137.17,75.25
137.5,75.92
139,76.17
141,75.75
142,76.17
143.25,75.83
144,75.83
145,75.67
145,75.42
144,75.08
142.83,74.83
142,75
140.5,74.83
139.25,74.67
138.08,74.75
137.17,75.25
NaN,NaN
99.33,77.92
99.83,78.33
100.58,78.83
101.25,79.25
102.33,79.42
103.92,79.17
105,78.83
105,78.33
103.17,78.17
101,78.17
99.33,77.92
NaN,NaN
91.17,80.08
92.67,80.5
93.17,80.92
95.58,81.25
96.42,81
96.696,80.938
96.967,80.875
97.235,80.813
97.5,80.75
97.373,80.688
97.247,80.625
97.123,80.563
97,80.5
97.149,80.418
97.295,80.335
97.439,80.253
97.58,80.17
99.25,80
99.486,79.918
99.717,79.835
99.946,79.753
100.17,79.67
99.998,79.565
99.828,79.46
99.663,79.355
99.5,79.25
99.83,78.83
98.33,78.75
96.75,78.92
94.67,79.08
93.83,79.5
91.83,79.67
91.17,80.08
NaN,NaN
51.67,71.58
51.67,71.705
51.67,71.83
51.67,71.955
51.67,72.08
51.937,72.143
52.206,72.206
52.477,72.268
52.75,72.33
52.688,72.415
52.626,72.5
52.563,72.585
52.5,72.67
52.546,72.701
52.591,72.733
52.637,72.764
52.684,72.795
52.73,72.827
52.776,72.858
52.823,72.889
52.87,72.92
53.058,73.045
53.25,73.17
53.517,73.233
53.786,73.296
54.057,73.358
54.33,73.42
54.207,73.503
54.082,73.585
53.957,73.668
53.83,73.75
54.92,74.17
55.75,74.75
55.75,75.08
57.5,75.33
57.5,75.33
58.17,75.58
59.25,75.92
61.17,76.25
63.17,76.25
65.17,76.42
66,76.75
67.75,77
69.08,76.83
68.83,76.33
67.25,76.08
65.5,75.83
63.83,75.67
62.25,75.33
60.75,75
59.83,74.58
58.67,74.17
57.83,73.75
57,73.33
56.17,72.92
55.58,72.5
55.5,72
55.75,71.5
56.33,71.08
56.669,70.998
57.006,70.916
57.339,70.833
57.67,70.75
57.481,70.708
57.293,70.665
57.106,70.623
56.92,70.58
55.33,70.67
53.83,70.83
53.583,70.916
53.334,71.001
53.083,71.086
52.83,71.17
52.545,71.273
52.256,71.376
51.965,71.478
51.67,71.58
NaN,NaN
48.75,68.75
48.5,69.25
49.17,69.58
50.33,69.25
50,68.92
48.75,68.75
NaN,NaN
63.249,80.667
62.948,80.675
63.145,80.849
63.367,80.938
64.308,81.059
64.742,81.269
65.142,81.161
65.365,81.043
65.235,80.894
64.841,80.774
63.249,80.667
NaN,NaN
59.648,80.391
59.456,80.702
59.58,80.825
59.79,80.869
60.406,80.8
61.367,80.809
61.994,80.897
62.217,80.67
61.858,80.557
61.205,80.4
60.756,80.488
59.648,80.391
NaN,NaN
56.639,79.872
56.542,79.926
56.069,79.982
56.1,80.115
56.3,80.278
57.028,80.239
57.044,80.181
56.926,79.934
56.639,79.872
NaN,NaN
57.508,80.452
58.45,80.428
59.002,80.343
58.614,80.199
57.729,80.037
57.64,80.104
57.508,80.452
NaN,NaN
54.25,80.8
54.83,81.03
56.5,81.03
56.5,81.42
58.5,81.75
58.83,81.33
57.67,81
58.5,80.8
56.33,80.63
54.25,80.8
NaN,NaN
53.17,80.25
54,80.5
54.254,80.445
54.506,80.39
54.754,80.335
55,80.28
54.541,80.273
54.084,80.266
53.626,80.258
53.17,80.25
NaN,NaN
44.5,80.55
47,80.9
48,80.75
48,80.55
50.33,80.78
51.17,80.67
50,80.4
50,80.12
48.42,80.05
47,80.17
47,80.42
45.67,80.42
44.5,80.55
NaN,NaN
11,79.75
13.83,79.83
15.5,79.67
16.33,80.03
18,79.92
18,80.25
20,80.5
21,80.17
23,80.42
24.83,80.25
24.83,80.25
27,80.17
27,79.87
25.67,79.42
23.83,79.17
20.92,79.33
18.75,79.7
19,79.17
21.5,78.83
22.17,78.42
23.17,78.08
24.83,77.75
22.67,77.25
20.83,77.42
21.67,77.92
20.67,78.18
20.25,78.63
19,78.42
18.92,78.03
18.08,77.5
17.33,77
17,76.5
15.17,77.02
14,77.5
13.67,77.95
14.017,78.018
14.367,78.086
14.722,78.153
15.08,78.22
14.603,78.221
14.125,78.222
13.647,78.221
13.17,78.22
11.67,78.7
11,79.33
11,79.75
NaN,NaN
-7.42,62.08
-7.25,62.3
-6.33,62.37
-6.92,62
-7.42,62.08
NaN,NaN
-1.3834,59.949
-1.449,60.078
-1.4067,60.222
-1.4821,60.386
-1.2857,60.518
-1.2276,60.298
-1.081,60.169
-1.3834,59.949
NaN,NaN
-3.0374,58.86
-3.2808,58.94
-3.4012,59.04
-3.3347,59.191
-3.1567,59.212
-2.9257,58.982
-2.9666,58.873
-3.0374,58.86
NaN,NaN
-7.25,57.58
-7,57.83
-7,58.17
-6.17,58.5
-6.42,58
-7.25,57.58
NaN,NaN
9.75,55.47
10.28,55.58
10.75,55.37
10.7,55.05
10.08,55.05
9.75,55.47
NaN,NaN
11.08,55.7
11.75,55.9
12.42,56.1
12.46,56
12.5,55.9
12.54,55.8
12.58,55.7
12.477,55.643
12.374,55.585
12.272,55.528
12.17,55.47
12.42,55.28
11.83,55.13
11.25,55.2
11.08,55.7
NaN,NaN
11,54.83
11.58,54.92
12.08,54.83
11.83,54.67
11.33,54.58
11,54.83
NaN,NaN
18.08,57.5
18.42,57.78
19.17,57.93
18.75,57.7
18.75,57.28
18.25,57.08
18.08,57.5
NaN,NaN
21.83,58.33
22.33,58.62
23.17,58.5
22.67,58.3
22.17,58.1
21.83,58.33
NaN,NaN
22.33,58.88
22.5,59.08
23,58.83
22.42,58.72
22.33,58.88
NaN,NaN
-5.58,50.08
-5,50.42
-4.5,50.75
-4.08,51.17
-3.5,51.17
-3,51.17
-2.67,51.58
-3.33,51.33
-3.83,51.58
-4.33,51.67
-5,51.58
-5.0423,51.643
-5.0848,51.705
-5.1273,51.768
-5.17,51.83
-5.0231,51.893
-4.8758,51.955
-4.7281,52.018
-4.58,52.08
-4.08,52.25
-4.08,52.75
-4.67,52.75
-4.33,53.08
-4.5,53.33
-3.58,53.25
-3,53.33
-3,53.75
-2.67,54.17
-3.17,54.17
-3.58,54.5
-3.25,54.92
-4,54.75
-4.75,54.58
-4.832,54.665
-4.9143,54.75
-4.997,54.835
-5.08,54.92
-4.9786,55.065
-4.8765,55.21
-4.7736,55.355
-4.67,55.5
-4.7719,55.583
-4.8741,55.665
-4.9769,55.748
-5.08,55.83
-5.08,55.83
-5.58,55.42
-5.58,55.75
-6.17,55.75
-5.5,56.08
-5.42,56.5
-6,56.33
-6,56.67
-5.58,57.17
-6.25,57.17
-6.67,57.42
-6.33,57.58
-5.83,57.42
-5.75,57.75
-5.33,58.08
-5,58.5
-4.08,58.5
-3.17,58.58
-3,58.33
-3.83,58
-4.17,57.58
-3.42,57.67
-2.75,57.67
-1.92,57.67
-1.83,57.33
-2.08,57
-2.42,56.58
-2.83,56.25
-3.33,56
-2.67,56
-2,55.83
-2,55.83
-1.67,55.5
-1.5,55
-1.17,54.58
-0.5,54.42
-0.25,54
-0.08,53.67
0.17,53.42
0.33,53.08
0,52.83
0.25,52.67
0.58,52.92
1,52.92
1.58,52.75
1.83,52.42
1.58,52
1,51.75
0.58,51.33
1.42,51.25
0.92,50.83
0.08,50.67
-0.67,50.67
-1.42,50.75
-2.08,50.5
-2.83,50.67
-3.5,50.58
-3.67,50.17
-4.5,50.33
-5.08,50
-5.58,50.08
NaN,NaN
-10.33,52.17
-9.75,52.17
-9.5,52.67
-9,53.17
-9.5,53.17
-10,53.5
-9.5,53.75
-10,53.92
-9.75,54.25
-9.08,54.25
-8.5,54.25
-8.17,54.5
-8.67,54.67
-8.25,55.08
-7.5,55.25
-6.75,55.17
-6.08,55.08
-5.75,54.75
-5.58,54.25
-6.25,53.92
-6.08,53.5
-6,53
-6.17,52.58
-6.33,52.17
-7.25,52.08
-8,51.75
-8.75,51.58
-9.58,51.5
-10.08,51.75
-10.33,52.17
NaN,NaN
8.67,42.5
9.17,42.67
9.42,43
9.42,42.5
9.5,42.17
9.33,41.83
9.17,41.33
8.67,41.75
8.58,42.08
8.67,42.5
NaN,NaN
8.17,40.92
8.42,40.83
8.75,40.92
9.25,41.25
9.67,40.83
9.75,40.42
9.75,40
9.67,39.58
9.5,39.17
9.08,39.17
8.75,38.83
8.33,39.17
8.42,39.67
8.42,40.17
8.17,40.58
8.17,40.92
NaN,NaN
12.33,37.92
12.75,38.17
13.25,38.17
13.67,38
14.25,38
15,38.08
15.67,38.25
15.33,37.83
15.17,37.33
15.33,37
15.17,36.67
14.5,36.75
14.17,37.08
13.67,37.17
13,37.5
12.67,37.5
12.33,37.92
NaN,NaN
21.08,37.75
21.33,38.08
21.83,38.25
22.33,38.08
22.83,37.83
23.17,37.33
22.67,37.42
22.83,37
23.08,36.42
22.67,36.75
22.33,36.42
22.08,36.75
21.67,36.75
21.5,37
21.58,37.42
21.08,37.75
NaN,NaN
23.5,35.17
23.58,35.58
24.17,35.5
24.25,35.33
24.75,35.42
25.17,35.3
25.75,35.33
25.75,35.08
26.25,35.25
26.17,34.97
25.5,34.93
24.83,34.9
24.5,35.08
24,35.17
23.5,35.17
NaN,NaN
32.25,35
32.75,35.08
33,35.25
33.42,35.33
33.92,35.42
34.5,35.58
33.92,35.17
34.08,34.92
33.67,34.92
33.5,34.7
33,34.58
32.42,34.67
32.25,35
NaN,NaN
2.25,39.58
2.92,39.92
3.42,39.67
3.08,39.27
2.73,39.5
2.25,39.58
NaN,NaN
27.67,36.17
28.25,36.45
28.08,36.08
27.75,35.88
27.67,36.17
NaN,NaN
26.422,39.007
26.33,39.048
26.212,39.206
26.03,39.104
25.9,39.147
25.859,39.218
25.89,39.274
26.303,39.377
26.383,39.355
26.51,39.137
26.422,39.007
NaN,NaN
26,38.257
25.813,38.6
26.018,38.568
26.179,38.416
26.088,38.284
26,38.257
NaN,NaN
-28.16,38.512
-28.029,38.417
-28.193,38.384
-28.474,38.4
-28.537,38.466
-28.49,38.578
-28.16,38.512
NaN,NaN
-25.255,37.697
-25.79,37.738
-25.826,37.783
-25.814,37.925
-25.488,37.863
-25.235,37.896
-25.168,37.788
-25.255,37.697
NaN,NaN
-16.83,28.33
-16.5,28.38
-16.17,28.58
-16.33,28.17
-16.58,28
-16.83,28.33
NaN,NaN
-15.8,28
-15.67,28.17
-15.37,28.08
-15.33,27.83
-15.67,27.75
-15.8,28
NaN,NaN
-13.739,28.833
-13.787,28.941
-13.767,29.043
-13.542,29.148
-13.428,29.137
-13.412,29.042
-13.739,28.833
NaN,NaN
-14.21,28.189
-14.182,28.36
-13.961,28.642
-13.898,28.456
-13.934,28.339
-14.21,28.189
NaN,NaN
8.5,3.33
8.67,3.75
8.92,3.58
8.75,3.25
8.5,3.33
NaN,NaN
115.17,-34.17
115.17,-33.58
115.58,-33.5
115.83,-33.25
115.75,-32.92
115.83,-32.33
115.83,-31.75
115.58,-31.42
115.42,-31
115.17,-30.5
115,-30
115,-29.5
114.92,-29.08
114.58,-28.58
114.17,-28.08
114.17,-27.67
113.92,-27
113.5,-26.67
113.33,-26.17
113.83,-26.58
113.5,-25.67
113.75,-26.08
113.75,-26.08
114.17,-26.42
114.17,-25.83
113.92,-25.42
113.67,-25
113.5,-24.42
113.42,-23.92
113.83,-23.5
113.83,-23.08
113.67,-22.67
113.83,-22.25
114.08,-21.83
114.33,-22.33
114.58,-21.92
115.08,-21.67
115.5,-21.5
115.83,-21.08
116.25,-20.83
116.75,-20.67
117.25,-20.67
117.75,-20.67
118.25,-20.33
118.75,-20.33
119.17,-20
119.75,-20
120.33,-19.83
120.92,-19.75
121.33,-19.42
121.67,-19.08
121.92,-18.58
122.33,-18.17
122.33,-18.17
122.25,-17.83
122.17,-17.42
122.58,-17
123,-16.5
123.25,-17.08
123.5,-17.5
123.92,-17
123.58,-16.67
123.75,-16.17
124.33,-16.42
124.58,-16
124.67,-15.5
125.17,-15.08
125.25,-14.67
125.92,-14.67
126.08,-14.33
126.58,-14.25
126.83,-13.92
127.42,-14
127.83,-14.42
128.17,-14.75
128.17,-15.25
128.67,-14.92
129.08,-14.92
129.67,-15.25
129.83,-14.83
129.33,-14.5
129.75,-14.08
129.92,-13.67
130.42,-13.58
130.42,-13.58
130.25,-13.17
130.5,-12.75
131.08,-12.33
131.75,-12.33
132.42,-12.33
132.48,-12.205
132.55,-12.08
132.61,-11.955
132.67,-11.83
132.58,-11.728
132.5,-11.625
132.41,-11.523
132.33,-11.42
132.5,-11.46
132.66,-11.5
132.83,-11.54
133,-11.58
133.5,-11.92
134.08,-12
134.67,-12.17
135.25,-12.33
135.83,-12.17
136.08,-12.58
136.5,-12.08
137,-12.42
136.67,-12.83
136.58,-13.33
136,-13.33
136,-13.83
136,-14.25
135.75,-14.58
135.58,-15
136,-15.33
136.42,-15.5
136.58,-16
137.33,-16
137.75,-16.33
138.08,-16.58
138.67,-16.83
138.67,-16.83
139.17,-17
139.42,-17.42
140,-17.83
140.5,-17.75
141,-17.5
141,-17
141.25,-16.58
141.5,-16.08
141.58,-15.58
141.67,-15.08
141.58,-14.58
141.58,-14.08
141.67,-13.58
